"","pais","idnum","upm","prov","muni","cluster","ur","tamano","idiomaq","wt","estratopri","estratosec","q2y","q2","q1","ls3","a4","soct2","idio2","np1","sgl1","cp6","cp7","cp8","cp13","cp20","it1","cp21a","cp22","cp23","cp24","cp25","cp26","escp27","escp28n","escp29","l1","prot3","jc10","jc13","jc15a","vic1ext","vic1exta","vic1hogar","cpol1","cpol2","cpol3","cpol4","ico2","arm2","vic41","vic43","aoj11","pese1","pese2","aoj17","aoj18","aoj12","b1","b2","b3","b4","b6","b43","b11","b12","b13","b18","b20","b21","b21a","b32","b37","b47a","esb48","paz1","paz4","paz5","m1","m2","sd2new2","sd3new2","sd6new2","infrax","ros1","ros4","ing4","eff1","eff2","pn4","w14a","epn3a","epn3b","epn3c","e5","e15","e16","d1","d2","d3","d4","d5","d6","dem11","aut1","exc2","exc6","exc20","exc11","exc13","exc14","exc15","exc16","exc18","exc7","diso7","diso8","diso10","diso18","diso14","diso16","diso17","vicbar1","vicbar1f","vicbar3","vicbar4","vicbar4f","vicbar7","vicbar7f","fear10","vic44","vb1","vb2","elsvb2n","elsvb3u","elsvb48","vb10","eref6","pol1","vb20","vb49","clien1na","for5","mil10a","mil10e","dvw1","dvw2","wf1","cct1b","ed","ed2","mov1","q5a","q5b","q3c","ocup4a","ocup1a","q10a","q14","q10d","q10e","q11n","q12c","q12bn","q12","etid","www1","gi0","pr1","r3","r4","r4a","r5","r6","r7","r8","r12","r14","r15","r18","r1","r16","colorr","sexi","colori","nationality","formatq","sex","year","fecha","lib1","lib4","elsvb12","elsvb13"
"1:4469",3,NA,62,314,NA,247,2,5,1,1,304,2,1982,32,2,1,5,3,2,2,4,1,2,2,4,1,3,1,0,0,0,0,0,0,NA,NA,NA,2,1,2,2,2,NA,2,2,2,2,2,6,NA,NA,NA,4,3,3,4,3,3,7,5,2,7,6,NA,6,7,7,4,7,6,6,7,NA,4,5,NA,NA,NA,3,NA,3,3,2,5,4,6,6,7,7,2,2,3,3,3,10,1,10,10,7,2,3,10,1,2,NA,0,0,0,0,NA,NA,NA,0,0,3,5,3,5,5,5,3,5,2,NA,2,1,1,1,3,0,0,1,2,1,NA,11,2,NA,4,1,2,2,4,NA,1,3,3,2,2,7,0,NA,NA,1,1,5,NA,2,1,3,2,3,4,2,1,1,5,1,2,1,0,1,0,0,0,0,1,0,0,0,1,0,2,1,5,3,2,2,2014,NA,NA,NA,NA,NA
"1:4470",3,NA,31,306,NA,124,1,1,1,1,305,1,1984,30,1,1,5,2,2,2,2,4,4,3,4,NA,2,1,0,0,0,0,0,0,NA,NA,3,2,2,1,2,1,1,2,2,1,1,1,2,NA,NA,NA,2,2,1,2,1,3,3,3,3,1,3,NA,7,7,1,5,7,1,7,5,NA,7,4,NA,NA,NA,2,NA,2,3,3,2,1,7,7,7,7,2,2,2,4,2,10,10,4,1,10,1,1,10,10,2,NA,0,0,0,NA,0,NA,0,NA,0,3,4,2,1,2,2,3,2,1,2,1,NA,NA,1,3,0,0,1,1,1,NA,NA,1,NA,2,2,1,2,10,2,3,3,3,2,2,17,4,NA,NA,1,1,1,2,2,2,2,1,2,3,1,1,2,1,1,2,0,1,1,1,1,1,0,1,1,1,1,1,1,3,1,5,3,2,1,2014,NA,NA,NA,NA,NA
"1:4471",3,NA,33,306,NA,132,1,1,1,1,305,1,1962,52,2,2,27,2,3,2,4,3,4,4,4,4,4,1,0,0,0,1,1,0,NA,NA,5,2,1,2,1,1,1,1,2,2,2,2,1,NA,NA,NA,4,1,2,2,2,2,5,6,4,3,5,NA,7,5,3,5,5,6,7,4,NA,6,5,NA,NA,NA,1,NA,1,3,2,1,6,7,6,5,6,2,2,3,3,4,5,2,7,5,5,4,4,7,1,2,NA,0,0,0,0,0,NA,0,NA,0,3,1,1,4,4,3,1,5,1,1,2,2,NA,1,3,1,0,1,1,1,302,2,1,NA,2,2,1,2,10,NA,2,3,3,2,2,5,1,NA,NA,1,5,1,4,2,1,3,2,1,3,0,2,2,3,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,5,1,3,3,2,2,2014,NA,NA,NA,NA,NA
"1:4472",3,NA,45,308,NA,177,1,4,1,1,303,3,1964,50,2,2,5,1,1,2,4,1,4,1,2,4,3,0,NA,NA,NA,NA,0,0,NA,NA,1,2,2,2,1,2,NA,2,1,1,1,1,1,NA,NA,NA,3,3,3,2,NA,3,1,4,4,6,3,NA,6,5,2,6,7,7,7,1,NA,5,NA,NA,NA,NA,1,NA,1,2,2,6,6,7,6,7,5,1,2,1,3,4,6,1,10,6,6,5,1,1,1,2,NA,0,0,0,NA,NA,NA,NA,0,0,1,1,1,2,5,1,1,5,1,1,1,2,NA,2,NA,1,0,1,1,1,302,2,1,NA,4,2,1,2,13,NA,2,2,2,2,2,11,0,NA,NA,1,1,5,NA,2,2,4,1,2,5,0,3,2,5,2,1,1,0,1,1,0,0,0,1,0,0,0,1,0,4,1,3,3,2,2,2014,NA,NA,NA,NA,NA
"1:4473",3,NA,4,301,NA,14,2,5,1,1,301,3,1986,28,1,2,3,2,2,2,4,1,4,2,4,NA,2,0,NA,NA,NA,NA,0,0,NA,NA,8,2,2,1,2,2,NA,2,2,2,2,2,5,NA,NA,NA,1,2,3,4,3,2,3,6,4,6,7,NA,7,7,7,4,7,6,7,4,NA,6,5,NA,NA,NA,2,NA,3,2,2,6,7,6,5,6,6,2,1,4,4,4,10,8,4,8,9,5,6,2,1,1,NA,0,0,0,0,0,NA,NA,NA,0,1,5,5,5,5,5,5,5,2,NA,2,2,NA,1,3,0,0,1,1,1,NA,NA,1,NA,4,3,2,2,2,4,2,3,3,2,2,7,0,NA,NA,1,5,1,2,2,2,3,3,3,3,1,1,2,5,5,2,1,0,1,0,0,0,0,1,0,0,0,1,0,6,2,5,3,2,1,2014,NA,NA,NA,NA,NA
"1:4474",3,NA,36,306,NA,144,1,1,1,1,305,1,1950,64,2,1,3,2,3,2,3,1,4,4,4,4,1,0,NA,NA,NA,NA,0,1,0,1,7,2,2,2,NA,2,NA,2,1,2,1,1,1,NA,NA,NA,3,2,1,4,NA,2,5,5,3,5,6,NA,6,6,4,5,7,5,6,4,NA,6,6,NA,NA,NA,2,NA,2,3,2,4,3,7,5,4,5,2,2,1,2,2,5,1,1,3,4,5,6,6,1,2,NA,0,0,0,NA,NA,NA,0,NA,0,2,1,5,5,3,5,2,2,2,NA,2,2,NA,1,NA,1,0,1,1,1,302,2,1,NA,2,2,1,2,1,NA,2,2,2,2,1,4,NA,NA,NA,1,1,5,NA,1,2,4,2,1,4,0,4,2,5,2,2,1,1,1,1,1,0,0,1,1,1,1,1,0,3,2,4,3,2,2,2014,NA,NA,NA,NA,NA
"1:4475",3,NA,29,306,NA,116,2,5,1,1,302,2,1959,55,2,3,5,2,2,2,2,1,2,4,4,4,2,0,NA,NA,NA,NA,0,0,NA,NA,1,2,1,2,2,2,NA,1,2,2,2,2,5,NA,NA,NA,4,3,3,3,2,4,3,4,5,6,7,NA,7,7,7,5,1,4,6,7,NA,7,7,NA,NA,NA,2,NA,2,2,2,5,3,7,7,7,7,2,2,2,4,4,5,8,8,10,8,4,5,1,1,2,NA,0,0,0,0,NA,NA,0,0,0,2,1,2,1,2,1,1,2,2,NA,2,1,3,1,3,1,0,2,2,2,NA,11,2,NA,4,3,1,2,2,1,1,2,1,2,2,6,1,NA,NA,1,5,5,NA,2,2,2,2,5,6,2,3,5,5,1,3,1,0,1,0,0,0,0,0,0,0,0,1,0,7,2,5,3,2,2,2014,NA,NA,NA,NA,NA
"1:4476",3,NA,31,306,NA,124,1,1,1,1,305,1,1976,38,1,1,5,2,2,2,3,4,3,4,4,NA,1,1,0,0,1,1,0,0,NA,NA,1,2,1,1,2,1,15,2,1,1,2,2,2,NA,NA,NA,1,3,2,4,3,2,3,4,3,4,4,NA,6,7,4,4,1,4,6,6,NA,6,4,NA,NA,NA,2,NA,2,2,2,3,3,7,3,4,6,2,1,4,4,4,10,5,10,10,10,10,10,1,1,1,NA,0,0,0,NA,0,NA,NA,0,0,1,1,5,5,5,3,3,5,1,2,2,1,1,2,NA,0,0,1,2,2,NA,2,1,NA,3,1,2,2,NA,4,4,3,3,2,2,12,1,NA,NA,3,6,1,4,2,1,3,3,2,5,3,3,2,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,3,1,5,3,2,1,2014,NA,NA,NA,NA,NA
"1:4477",3,NA,15,304,NA,59,2,5,1,1,302,3,1992,22,2,2,4,1,1,2,NA,1,4,4,4,4,2,0,NA,NA,NA,NA,0,0,NA,NA,4,2,2,2,2,2,NA,2,2,2,1,2,3,NA,NA,NA,2,3,3,4,NA,2,2,4,5,3,7,NA,3,1,5,4,1,6,3,7,NA,4,7,NA,NA,NA,2,NA,2,2,2,NA,4,5,3,3,1,3,2,3,4,2,2,1,7,9,6,10,3,1,4,2,NA,0,0,0,NA,NA,NA,0,NA,0,4,5,5,5,5,5,1,2,1,3,2,2,NA,2,NA,0,0,1,1,1,301,11,1,NA,3,3,1,2,4,4,3,3,3,2,2,6,1,NA,NA,1,5,5,NA,2,2,3,3,3,4,2,2,2,5,2,2,0,0,1,0,0,0,0,0,0,0,0,0,NA,6,2,5,3,2,2,2014,NA,NA,NA,NA,NA
"1:4478",3,NA,21,305,NA,83,2,5,1,1,302,3,1986,28,2,1,70,3,3,1,2,4,3,4,4,4,4,1,0,1,0,0,0,1,1,7,10,2,2,2,2,1,1,1,1,1,1,1,3,NA,NA,NA,3,2,3,3,2,4,1,1,1,7,7,NA,1,7,1,1,7,7,1,2,NA,1,1,NA,NA,NA,4,NA,3,2,2,6,1,7,1,7,1,1,2,3,4,3,1,1,1,2,1,1,1,1,10,1,NA,0,0,0,NA,NA,0,0,0,0,4,1,1,1,1,1,1,5,1,1,2,2,NA,2,NA,1,1,1,1,1,NA,NA,2,NA,3,2,2,2,3,1,1,3,3,2,2,3,1,NA,NA,1,1,5,NA,2,2,3,2,1,7,4,2,1,5,4,2,1,0,1,0,0,0,0,1,0,0,0,1,0,5,1,3,3,2,2,2014,NA,NA,NA,NA,NA
"1:4479",3,NA,53,311,NA,210,1,3,1,1,304,2,1978,36,2,1,5,3,3,1,4,1,2,4,4,4,2,0,NA,NA,NA,NA,0,0,NA,NA,10,2,2,1,2,1,1,2,2,2,2,1,5,NA,NA,NA,4,2,2,1,2,1,3,4,5,1,5,NA,1,6,3,1,5,1,4,1,NA,3,1,NA,NA,NA,3,NA,2,3,3,6,1,4,3,1,5,3,1,4,4,4,10,10,1,4,4,1,1,1,1,2,NA,0,1,0,0,0,NA,0,0,0,1,1,1,1,1,1,1,2,2,NA,1,1,2,1,3,1,1,1,1,1,301,2,2,NA,4,3,2,2,2,2,3,3,3,2,2,17,2,NA,NA,1,5,1,2,1,1,3,1,4,3,0,1,2,1,4,2,1,1,1,0,0,1,0,1,1,1,1,1,1,5,2,5,3,2,2,2014,NA,NA,NA,NA,NA
"1:4480",3,NA,21,305,NA,84,2,5,1,1,302,3,1961,53,2,2,1,2,2,2,3,4,4,4,4,4,3,1,0,0,0,0,0,0,NA,NA,5,2,1,1,1,2,NA,2,2,2,2,2,5,NA,NA,NA,3,3,2,4,1,2,1,2,4,2,6,NA,5,3,2,5,6,3,4,6,NA,4,3,NA,NA,NA,3,NA,3,3,2,2,5,6,2,3,3,2,2,3,3,3,1,1,5,5,3,2,4,1,1,2,NA,0,0,0,NA,NA,NA,NA,NA,0,3,5,5,5,5,5,5,5,2,NA,2,2,NA,2,NA,0,0,1,1,2,NA,2,2,NA,3,1,1,2,4,3,3,3,3,2,2,0,0,NA,NA,3,4,5,NA,2,2,3,3,3,6,1,3,2,5,2,2,1,0,1,0,0,0,0,1,0,0,0,1,0,4,1,5,3,2,2,2014,NA,NA,NA,NA,NA
"1:4481",3,NA,18,305,NA,70,1,1,1,1,305,1,1993,21,2,2,5,3,2,2,3,3,1,4,4,4,2,0,NA,NA,NA,NA,0,0,NA,NA,5,2,2,2,2,1,1,2,1,2,2,1,1,NA,NA,NA,3,3,2,1,2,4,4,6,3,4,2,NA,2,2,2,2,1,1,5,7,NA,1,2,NA,NA,NA,1,NA,2,NA,3,3,3,6,3,1,3,2,1,4,3,2,3,8,9,10,7,6,7,1,5,2,NA,0,0,0,NA,0,NA,NA,NA,1,1,1,1,2,1,2,4,3,2,NA,1,2,NA,1,3,1,0,1,1,1,0,NA,2,NA,4,3,2,2,NA,3,2,3,2,2,2,12,2,NA,NA,2,5,1,2,2,2,2,3,1,3,0,0,2,4,2,1,1,1,0,0,0,0,0,1,0,0,0,1,1,5,1,5,3,2,2,2014,NA,NA,NA,NA,NA
"1:4482",3,NA,10,302,NA,40,2,5,1,1,301,1,1971,43,1,2,5,3,3,2,5,2,2,2,4,NA,3,1,0,1,1,1,0,0,NA,NA,5,2,1,1,2,2,NA,2,2,2,2,2,5,NA,NA,NA,4,2,2,1,2,4,1,7,2,1,1,NA,1,2,3,2,7,1,1,1,NA,1,2,NA,NA,NA,4,NA,2,2,3,5,2,4,4,2,3,3,1,4,4,4,10,5,2,9,5,5,5,1,1,1,NA,0,0,0,0,NA,NA,0,0,0,3,1,1,1,1,1,1,1,1,1,NA,1,1,2,NA,1,0,1,2,1,301,6,2,NA,4,3,1,2,4,3,1,3,3,2,2,9,1,NA,NA,1,1,7,NA,2,1,4,2,2,5,2,3,2,2,2,2,1,0,1,1,0,0,0,1,1,0,0,1,0,5,2,5,3,2,1,2014,NA,NA,NA,NA,NA
"1:4483",3,NA,36,306,NA,143,1,1,1,1,305,1,1961,53,1,2,5,2,1,2,5,1,4,4,4,NA,3,0,NA,NA,NA,NA,0,0,NA,NA,4,2,2,2,2,2,NA,2,2,2,2,2,5,NA,NA,NA,3,2,2,1,3,3,4,4,4,4,4,NA,7,6,5,6,7,4,5,2,NA,3,4,NA,NA,NA,2,NA,2,2,2,5,3,4,4,6,4,2,1,3,3,4,4,2,1,2,2,4,2,3,1,2,NA,0,0,0,0,0,NA,NA,NA,0,3,1,1,1,1,1,1,3,1,2,2,2,NA,2,NA,1,0,1,1,1,302,2,1,NA,3,2,1,2,4,3,1,3,3,2,2,12,2,NA,NA,1,1,1,2,2,2,2,2,2,3,0,1,3,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,0,4,2,5,3,2,1,2014,NA,NA,NA,NA,NA
"1:4484",3,NA,24,306,NA,94,1,1,1,1,305,1,1960,54,2,2,14,3,2,1,2,1,2,4,4,4,4,1,0,0,0,0,0,0,NA,NA,3,2,1,1,1,1,1,2,1,2,1,2,5,NA,NA,NA,4,2,2,1,NA,1,3,7,4,2,3,NA,7,4,4,3,2,4,7,7,NA,6,4,NA,NA,NA,2,NA,2,NA,NA,1,1,7,7,1,7,3,2,3,4,4,1,1,1,7,5,4,5,1,1,1,NA,0,0,0,NA,NA,NA,NA,NA,0,1,1,1,NA,1,1,2,2,2,NA,NA,2,NA,1,1,1,0,1,2,2,NA,11,2,NA,4,1,2,2,4,NA,1,3,3,2,2,11,2,NA,NA,1,5,5,NA,1,2,2,3,2,5,1,3,1,5,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,2,5,3,2,2,2014,NA,NA,NA,NA,NA
"1:4485",3,NA,32,306,NA,128,1,1,1,1,305,1,1963,51,1,4,1,2,2,2,3,1,4,4,4,NA,4,0,NA,NA,NA,NA,0,0,NA,NA,10,2,2,2,2,1,2,2,2,2,2,2,5,NA,NA,NA,4,2,2,1,3,3,2,4,2,1,7,NA,1,7,3,7,7,1,1,7,NA,7,7,NA,NA,NA,3,NA,2,2,3,1,4,7,7,7,7,3,2,4,3,3,2,1,1,10,10,1,1,10,1,2,NA,0,0,0,NA,0,NA,0,NA,0,1,1,1,1,1,1,1,1,1,2,1,NA,NA,1,3,1,0,1,1,1,302,2,2,NA,4,2,2,2,11,NA,1,2,2,2,2,1,NA,NA,NA,1,5,1,4,2,2,2,2,1,2,0,2,2,5,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,3,2,4,3,2,1,2014,NA,NA,NA,NA,NA
"1:4486",3,NA,40,307,NA,159,1,3,1,1,302,2,1995,19,1,1,5,2,1,2,1,1,4,4,4,NA,1,1,0,0,1,0,0,0,NA,NA,4,2,2,2,2,2,NA,2,1,2,2,1,2,NA,NA,NA,1,3,3,3,3,3,3,5,5,5,5,NA,6,6,5,6,5,4,6,6,NA,6,5,NA,NA,NA,1,NA,1,1,2,2,5,5,5,6,6,2,1,1,3,3,8,6,3,10,10,6,6,2,1,1,NA,0,0,0,NA,0,NA,NA,NA,0,1,1,1,1,1,1,1,1,2,NA,2,2,NA,2,NA,1,0,1,1,1,302,11,2,NA,4,2,1,2,4,2,1,3,3,2,2,13,8,NA,NA,1,5,4,NA,2,2,2,2,1,5,0,0,3,1,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,4,2,5,3,2,1,2014,NA,NA,NA,NA,NA
"1:4487",3,NA,27,306,NA,107,1,1,1,1,305,1,1970,44,2,1,5,1,2,1,3,1,4,3,3,4,2,1,0,1,1,1,0,0,NA,NA,5,2,2,1,2,1,2,2,2,2,2,2,5,NA,NA,NA,3,2,1,1,2,3,4,5,5,5,6,NA,6,4,5,3,5,5,7,4,NA,6,6,NA,NA,NA,2,NA,2,NA,1,3,2,2,3,6,5,2,1,4,2,2,2,1,8,8,9,5,4,8,9,2,NA,0,0,0,NA,0,NA,NA,NA,1,2,2,1,1,1,3,3,3,2,NA,2,2,NA,2,NA,1,1,1,1,1,302,2,1,NA,2,2,1,2,10,3,1,2,3,2,2,12,1,NA,NA,1,1,1,2,2,2,2,2,2,4,0,2,2,2,1,2,0,0,1,0,0,0,0,1,1,0,0,1,0,5,2,6,3,2,2,2014,NA,NA,NA,NA,NA
"1:4488",3,NA,42,307,NA,167,2,5,1,1,302,3,1973,41,1,2,2,3,3,2,4,1,4,4,3,NA,3,0,NA,NA,NA,NA,0,0,NA,NA,1,1,2,2,2,2,NA,2,2,2,2,2,3,NA,NA,NA,4,3,3,3,3,4,4,5,6,7,6,NA,4,4,6,4,6,7,6,3,NA,1,6,NA,NA,NA,2,NA,3,3,2,2,6,7,7,2,7,3,1,4,4,4,10,10,10,9,10,9,3,1,2,2,NA,0,0,0,NA,0,NA,NA,NA,0,1,1,3,3,3,3,4,4,2,NA,1,2,NA,2,NA,0,0,1,1,1,302,2,1,NA,2,2,1,2,11,4,4,3,1,2,2,9,1,NA,NA,1,1,1,4,2,2,4,1,2,4,2,2,4,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,NA,6,2,5,3,2,1,2014,NA,NA,NA,NA,NA
"1:4489",3,NA,58,312,NA,229,2,5,1,1,304,3,1942,72,1,1,5,3,3,2,1,1,2,2,4,NA,4,1,1,1,0,0,0,0,NA,NA,5,2,2,2,2,2,NA,2,1,1,1,1,4,NA,NA,NA,2,3,2,4,1,3,3,7,NA,7,3,NA,7,7,7,7,7,4,7,7,NA,7,4,NA,NA,NA,2,NA,3,2,2,1,6,5,4,1,1,2,1,2,2,1,9,10,1,10,10,NA,4,10,1,1,NA,0,0,0,NA,0,NA,0,0,0,1,5,5,5,5,5,5,5,2,NA,2,2,NA,2,NA,0,0,1,2,1,301,11,2,NA,3,1,1,2,4,2,2,3,3,2,1,0,0,NA,NA,1,1,1,4,2,2,3,2,2,9,2,11,2,5,1,2,0,0,1,0,0,0,0,0,0,0,0,1,0,5,1,5,3,2,1,2014,NA,NA,NA,NA,NA
"1:4490",3,NA,35,306,NA,139,1,1,1,1,305,1,1981,33,1,1,5,2,1,2,5,1,4,4,4,NA,1,1,0,0,0,0,1,0,NA,NA,4,2,2,2,2,2,NA,2,2,2,2,2,2,NA,NA,NA,3,2,1,1,2,2,3,1,1,1,1,NA,5,2,1,3,7,1,3,1,NA,5,1,NA,NA,NA,2,NA,2,3,1,3,4,4,7,1,4,4,1,2,2,3,5,1,10,4,10,10,10,10,10,2,NA,0,0,0,NA,0,NA,0,NA,0,1,1,1,1,1,1,1,1,NA,NA,NA,1,2,2,NA,1,0,1,1,1,302,2,2,NA,2,3,1,2,1,2,2,3,3,2,2,18,4,NA,NA,1,1,1,1,2,2,2,2,1,4,0,0,2,1,1,2,1,1,1,0,1,0,0,1,1,1,1,1,1,4,2,5,3,2,1,2014,NA,NA,NA,NA,NA
"1:4491",3,NA,58,312,NA,231,2,5,1,1,304,3,1980,34,1,2,5,1,2,2,3,2,4,2,4,NA,3,1,1,0,0,0,0,0,NA,NA,6,2,NA,1,2,2,NA,2,2,2,2,2,3,NA,NA,NA,2,3,3,4,2,1,4,6,5,6,2,NA,2,6,5,5,6,2,4,6,NA,4,4,NA,NA,NA,2,NA,3,3,3,5,1,2,5,2,4,3,2,2,2,2,8,1,10,5,9,9,6,6,1,1,NA,1,0,0,0,0,NA,NA,0,0,1,1,1,5,5,5,5,5,2,NA,2,2,NA,1,3,0,1,1,1,1,NA,11,1,NA,4,4,2,2,10,2,2,3,3,2,2,9,1,NA,NA,1,1,1,4,2,1,2,3,3,5,2,3,1,5,1,2,1,0,1,0,0,0,0,1,0,0,0,1,0,3,2,4,3,2,1,2014,NA,NA,NA,NA,NA
"1:4492",3,NA,32,306,NA,125,1,1,1,1,305,1,1961,53,2,1,5,2,2,2,2,1,4,4,4,4,2,1,0,0,0,0,0,0,NA,NA,NA,2,NA,2,2,2,NA,2,2,2,2,2,5,NA,NA,NA,1,3,2,1,3,1,4,6,4,7,7,NA,7,7,6,7,3,5,7,7,NA,7,7,NA,NA,NA,1,NA,2,2,2,1,3,7,6,7,5,3,2,4,4,4,3,1,5,1,4,1,3,1,1,1,NA,0,0,0,NA,0,NA,0,NA,0,1,1,1,1,1,1,1,1,1,3,1,1,NA,2,NA,1,0,1,1,1,NA,11,2,NA,4,1,2,2,13,NA,NA,3,3,2,2,7,0,NA,NA,1,5,1,2,2,1,3,2,2,4,0,2,4,5,1,2,0,0,1,0,1,0,0,1,1,0,0,1,0,5,1,3,3,2,2,2014,NA,NA,NA,NA,NA
"1:4493",3,NA,6,302,NA,22,2,5,1,1,301,3,1960,54,2,1,3,1,1,2,2,1,2,4,4,3,2,0,NA,NA,NA,NA,0,0,NA,NA,8,2,1,2,1,2,NA,2,2,2,2,2,1,NA,NA,NA,1,2,2,3,3,4,7,7,5,6,4,NA,5,3,4,3,4,NA,2,4,NA,3,2,NA,NA,NA,3,NA,4,2,2,1,4,3,4,3,4,2,2,3,3,3,5,4,4,4,4,4,4,4,5,2,NA,0,0,0,NA,NA,NA,0,0,0,2,1,5,4,5,3,3,3,2,NA,2,2,NA,2,NA,0,0,1,2,2,NA,11,2,NA,4,3,2,2,4,3,4,3,3,2,2,6,0,NA,NA,2,5,5,NA,2,2,3,3,2,5,1,5,1,4,5,2,0,0,0,0,0,0,0,0,0,0,0,0,NA,2,1,5,3,2,2,2014,NA,NA,NA,NA,NA
"1:4494",3,NA,36,306,NA,143,1,1,1,1,305,1,1987,27,1,2,5,3,2,2,3,1,4,4,1,NA,2,0,NA,NA,NA,NA,0,0,NA,NA,10,1,1,1,2,1,3,2,2,2,2,2,2,NA,NA,NA,3,3,2,2,2,2,5,6,4,4,5,NA,4,7,5,4,7,4,3,3,NA,4,1,NA,NA,NA,3,NA,2,2,3,3,2,4,4,3,5,2,1,2,2,2,6,6,7,5,5,5,5,5,3,2,NA,1,0,0,NA,NA,NA,NA,NA,0,1,1,1,1,2,3,3,3,1,2,2,1,3,1,3,1,0,1,1,1,301,1,1,NA,1,3,1,2,2,2,1,3,2,2,2,12,4,NA,NA,1,1,3,NA,1,1,2,2,1,6,0,0,2,1,1,2,1,1,1,1,0,0,0,1,1,1,0,1,0,3,2,4,3,2,1,2014,NA,NA,NA,NA,NA
"1:4495",3,NA,10,302,NA,38,2,5,1,1,301,1,1969,45,2,3,5,2,3,2,3,1,3,4,3,4,1,0,NA,NA,NA,NA,0,0,NA,NA,5,2,2,NA,NA,1,3,2,1,2,2,1,5,NA,NA,NA,4,3,3,3,NA,4,3,7,2,4,4,NA,3,2,4,3,6,3,4,3,NA,5,3,NA,NA,NA,2,NA,2,2,3,NA,4,5,3,2,3,3,2,4,4,4,2,2,3,5,4,5,3,2,1,1,NA,0,0,0,NA,NA,NA,NA,0,0,3,3,5,5,5,4,5,5,1,3,2,2,NA,2,NA,0,0,1,1,1,0,77,2,NA,4,1,NA,2,4,4,4,3,3,2,2,6,0,NA,NA,1,4,5,NA,2,2,4,3,1,3,1,2,3,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,NA,5,2,6,3,2,2,2014,NA,NA,NA,NA,NA
"1:4496",3,NA,17,305,NA,67,1,1,1,1,305,1,1987,27,2,2,5,2,2,2,1,1,2,4,4,4,2,0,NA,NA,NA,NA,1,0,NA,NA,1,2,2,2,2,2,NA,2,1,2,2,2,2,NA,NA,NA,2,3,2,4,1,1,5,5,5,5,5,NA,7,5,3,7,7,5,7,7,NA,7,4,NA,NA,NA,1,NA,2,2,2,3,1,2,7,7,6,2,1,2,2,1,10,1,5,9,9,4,4,10,1,2,NA,0,0,0,0,0,NA,0,0,0,1,5,5,5,5,5,5,5,2,NA,2,2,NA,2,NA,0,0,1,1,1,NA,NA,1,NA,1,NA,1,2,2,2,2,3,3,2,2,15,2,NA,NA,1,1,1,4,1,2,2,2,2,4,2,3,2,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,4,1,2,3,2,2,2014,NA,NA,NA,NA,NA
"1:4497",3,NA,56,312,NA,224,1,2,1,1,304,1,1990,24,2,1,5,2,2,2,2,1,4,4,4,4,2,NA,NA,NA,NA,NA,NA,0,NA,NA,5,2,2,1,2,2,NA,1,2,2,1,1,5,NA,NA,NA,3,3,3,2,NA,3,3,6,5,3,3,NA,4,3,4,3,5,2,3,4,NA,2,3,NA,NA,NA,2,NA,2,2,3,3,4,5,5,4,5,3,2,3,4,3,5,7,5,7,2,8,10,1,1,2,NA,0,0,0,0,NA,NA,0,NA,0,1,3,5,5,5,5,3,3,2,NA,2,2,NA,1,3,1,0,1,1,1,301,1,2,NA,3,NA,2,2,10,NA,3,3,3,2,2,17,1,NA,NA,1,5,4,NA,1,2,2,3,1,2,0,0,2,2,2,1,1,0,1,0,0,0,0,1,1,1,0,1,1,6,2,5,3,2,2,2014,NA,NA,NA,NA,NA
"1:4498",3,NA,16,305,NA,63,1,2,1,1,302,1,1949,65,1,2,1,3,3,2,2,1,2,4,4,NA,4,0,NA,NA,NA,NA,0,0,NA,NA,1,2,1,1,2,2,NA,2,1,2,2,2,2,NA,NA,NA,2,3,2,2,3,4,3,7,3,6,5,NA,6,7,5,5,5,4,6,6,NA,7,6,NA,NA,NA,2,NA,2,2,2,2,1,3,2,3,1,2,1,1,3,1,5,3,2,1,6,1,3,2,1,2,NA,0,0,0,0,NA,NA,0,0,0,2,5,3,5,2,5,5,2,2,NA,2,2,NA,2,NA,0,0,1,2,2,NA,2,1,NA,2,2,1,2,NA,4,1,2,2,1,NA,0,1,NA,NA,1,5,6,NA,2,2,3,2,5,5,2,3,2,2,4,2,1,0,0,0,0,0,0,1,0,0,0,1,0,4,1,5,3,2,1,2014,NA,NA,NA,NA,NA
